title,manifest,来源清单
6dc79f08-23e0-4cd3-95a0-ab2f8671d9eb,https://figgy.princeton.edu/concern/scanned_resources/6dc79f08-23e0-4cd3-95a0-ab2f8671d9eb/manifest,清单_普林斯顿全中文.csv
ee38200f-7810-4ccd-9449-cc3454181d12,https://figgy.princeton.edu/concern/scanned_resources/ee38200f-7810-4ccd-9449-cc3454181d12/manifest,清单_普林斯顿全中文.csv
5d2d7117-afc3-4195-9e57-3e253ad632bb,https://figgy.princeton.edu/concern/scanned_resources/5d2d7117-afc3-4195-9e57-3e253ad632bb/manifest,清单_普林斯顿全中文.csv
e733b25c-fa51-48da-85df-d6939770415e,https://figgy.princeton.edu/concern/scanned_resources/e733b25c-fa51-48da-85df-d6939770415e/manifest,清单_普林斯顿全中文.csv
dff22517-c606-4348-bece-cb208558b2ec,https://figgy.princeton.edu/concern/scanned_resources/dff22517-c606-4348-bece-cb208558b2ec/manifest,清单_普林斯顿全中文.csv
edbd9fa4-d112-48bc-9432-3a883c47da71,https://figgy.princeton.edu/concern/scanned_resources/edbd9fa4-d112-48bc-9432-3a883c47da71/manifest,清单_普林斯顿全中文.csv
8405424a-49ba-4b31-a40f-6e01667b6051,https://figgy.princeton.edu/concern/scanned_resources/8405424a-49ba-4b31-a40f-6e01667b6051/manifest,清单_普林斯顿全中文.csv
896081b6-67e4-491a-81f9-966f3390a557,https://figgy.princeton.edu/concern/scanned_resources/896081b6-67e4-491a-81f9-966f3390a557/manifest,清单_普林斯顿全中文.csv
e0dc91b5-8948-4d73-a9a1-493d58af5bdb,https://figgy.princeton.edu/concern/scanned_resources/e0dc91b5-8948-4d73-a9a1-493d58af5bdb/manifest,清单_普林斯顿全中文.csv
ed2c8331-0dc2-4050-bdbe-19c55746874a,https://figgy.princeton.edu/concern/scanned_resources/ed2c8331-0dc2-4050-bdbe-19c55746874a/manifest,清单_普林斯顿全中文.csv
0472c736-9d4f-4385-b3af-948fa337fe4a,https://figgy.princeton.edu/concern/scanned_resources/0472c736-9d4f-4385-b3af-948fa337fe4a/manifest,清单_普林斯顿全中文.csv
6580c562-f82c-40c6-bef9-667337e0534e,https://figgy.princeton.edu/concern/scanned_resources/6580c562-f82c-40c6-bef9-667337e0534e/manifest,清单_普林斯顿全中文.csv
d0ea81ea-58ba-48e7-9600-e78bd56db3fe,https://figgy.princeton.edu/concern/scanned_resources/d0ea81ea-58ba-48e7-9600-e78bd56db3fe/manifest,清单_普林斯顿全中文.csv
7801d176-a6e1-494b-933d-7a1f8c1ca2d8,https://figgy.princeton.edu/concern/scanned_resources/7801d176-a6e1-494b-933d-7a1f8c1ca2d8/manifest,清单_普林斯顿全中文.csv
4f4c1da4-7e3e-453a-8808-b3ab85bfde19,https://figgy.princeton.edu/concern/scanned_resources/4f4c1da4-7e3e-453a-8808-b3ab85bfde19/manifest,清单_普林斯顿全中文.csv
57a14dbe-7b8c-4daf-9b88-0583e7b36e78,https://figgy.princeton.edu/concern/scanned_resources/57a14dbe-7b8c-4daf-9b88-0583e7b36e78/manifest,清单_普林斯顿全中文.csv
619fadee-7b1f-489f-8669-f302f1be59b0,https://figgy.princeton.edu/concern/scanned_resources/619fadee-7b1f-489f-8669-f302f1be59b0/manifest,清单_普林斯顿全中文.csv
35685dc1-c72a-4212-9318-734ed3e1f2c5,https://figgy.princeton.edu/concern/scanned_resources/35685dc1-c72a-4212-9318-734ed3e1f2c5/manifest,清单_普林斯顿全中文.csv
2344a324-1045-430c-9694-a6a3d12ca699,https://figgy.princeton.edu/concern/scanned_resources/2344a324-1045-430c-9694-a6a3d12ca699/manifest,清单_普林斯顿全中文.csv
6863884c-f06e-4f5b-8de2-8b537e675d35,https://figgy.princeton.edu/concern/scanned_resources/6863884c-f06e-4f5b-8de2-8b537e675d35/manifest,清单_普林斯顿全中文.csv
ac176b62-f3ca-48f3-9bbb-5b71d9a5d42d,https://figgy.princeton.edu/concern/scanned_resources/ac176b62-f3ca-48f3-9bbb-5b71d9a5d42d/manifest,清单_普林斯顿全中文.csv
b13d3f15-263e-48d3-8193-bd76a4b26ed6,https://figgy.princeton.edu/concern/scanned_resources/b13d3f15-263e-48d3-8193-bd76a4b26ed6/manifest,清单_普林斯顿全中文.csv
d4e05b51-80e2-4d1a-a628-5f2a2b57122d,https://figgy.princeton.edu/concern/scanned_resources/d4e05b51-80e2-4d1a-a628-5f2a2b57122d/manifest,清单_普林斯顿全中文.csv
b2a57dfe-80ac-4044-b476-9b753396f0c1,https://figgy.princeton.edu/concern/scanned_resources/b2a57dfe-80ac-4044-b476-9b753396f0c1/manifest,清单_普林斯顿全中文.csv
40b269e6-37b2-4a40-9636-c8998ac2319e,https://figgy.princeton.edu/concern/scanned_resources/40b269e6-37b2-4a40-9636-c8998ac2319e/manifest,清单_普林斯顿全中文.csv
e27f69b0-40c3-42d0-a928-f3505d293aac,https://figgy.princeton.edu/concern/scanned_resources/e27f69b0-40c3-42d0-a928-f3505d293aac/manifest,清单_普林斯顿全中文.csv
a3ff99c8-b134-422d-ba69-22e4d3e19ee5,https://figgy.princeton.edu/concern/scanned_resources/a3ff99c8-b134-422d-ba69-22e4d3e19ee5/manifest,清单_普林斯顿全中文.csv
5ff61b5c-5d68-422b-8498-012a3ffd0234,https://figgy.princeton.edu/concern/scanned_resources/5ff61b5c-5d68-422b-8498-012a3ffd0234/manifest,清单_普林斯顿全中文.csv
841691e6-f809-494a-81d2-a577ac096d88,https://figgy.princeton.edu/concern/scanned_resources/841691e6-f809-494a-81d2-a577ac096d88/manifest,清单_普林斯顿全中文.csv
f2e024f2-8393-4a8b-8a1c-85e741eed4fc,https://figgy.princeton.edu/concern/scanned_resources/f2e024f2-8393-4a8b-8a1c-85e741eed4fc/manifest,清单_普林斯顿全中文.csv
cc7f6151-390c-40e2-99a9-6d2287a4e532,https://figgy.princeton.edu/concern/scanned_resources/cc7f6151-390c-40e2-99a9-6d2287a4e532/manifest,清单_普林斯顿全中文.csv
21f3e2a6-1a83-464c-bf81-c8686164c101,https://figgy.princeton.edu/concern/scanned_resources/21f3e2a6-1a83-464c-bf81-c8686164c101/manifest,清单_普林斯顿全中文.csv
2492e7c8-3009-476c-80bb-c6e2a886067e,https://figgy.princeton.edu/concern/scanned_resources/2492e7c8-3009-476c-80bb-c6e2a886067e/manifest,清单_普林斯顿全中文.csv
2772f994-65a1-4507-95f2-705bca7c1823,https://figgy.princeton.edu/concern/scanned_resources/2772f994-65a1-4507-95f2-705bca7c1823/manifest,清单_普林斯顿全中文.csv
99d3e746-ff94-4f6b-b62c-7f5bae00bfe3,https://figgy.princeton.edu/concern/scanned_resources/99d3e746-ff94-4f6b-b62c-7f5bae00bfe3/manifest,清单_普林斯顿全中文.csv
978c068b-ae69-46f6-b7d4-4fb01e94fb76,https://figgy.princeton.edu/concern/scanned_resources/978c068b-ae69-46f6-b7d4-4fb01e94fb76/manifest,清单_普林斯顿全中文.csv
3cc56bd0-0394-4795-a2b7-00f58b2eff30,https://figgy.princeton.edu/concern/scanned_resources/3cc56bd0-0394-4795-a2b7-00f58b2eff30/manifest,清单_普林斯顿全中文.csv
642e1636-c9be-4183-9cb1-94672c764f48,https://figgy.princeton.edu/concern/scanned_resources/642e1636-c9be-4183-9cb1-94672c764f48/manifest,清单_普林斯顿全中文.csv
3997b1f0-c602-4cf3-865b-df3642562dc7,https://figgy.princeton.edu/concern/scanned_resources/3997b1f0-c602-4cf3-865b-df3642562dc7/manifest,清单_普林斯顿全中文.csv
28aaa97c-4505-4456-bd8b-b30117093a27,https://figgy.princeton.edu/concern/scanned_resources/28aaa97c-4505-4456-bd8b-b30117093a27/manifest,清单_普林斯顿全中文.csv
591c8b34-7928-437d-9638-374a13d1ebb6,https://figgy.princeton.edu/concern/scanned_resources/591c8b34-7928-437d-9638-374a13d1ebb6/manifest,清单_普林斯顿全中文.csv
9dfcd4f9-48e8-40cb-a4cb-566e90eb7599,https://figgy.princeton.edu/concern/scanned_resources/9dfcd4f9-48e8-40cb-a4cb-566e90eb7599/manifest,清单_普林斯顿全中文.csv
49eb9bbf-6068-42fd-b6dc-ee3dd8f73b08,https://figgy.princeton.edu/concern/scanned_resources/49eb9bbf-6068-42fd-b6dc-ee3dd8f73b08/manifest,清单_普林斯顿全中文.csv
48b131e0-7637-4fe6-8e4f-f615f674a2c2,https://figgy.princeton.edu/concern/scanned_resources/48b131e0-7637-4fe6-8e4f-f615f674a2c2/manifest,清单_普林斯顿全中文.csv
d004a87c-0a65-4d71-a6ab-4afef0eb434b,https://figgy.princeton.edu/concern/scanned_resources/d004a87c-0a65-4d71-a6ab-4afef0eb434b/manifest,清单_普林斯顿全中文.csv
aa3890de-5bcc-4663-99e7-f9b47514288a,https://figgy.princeton.edu/concern/scanned_resources/aa3890de-5bcc-4663-99e7-f9b47514288a/manifest,清单_普林斯顿全中文.csv
9dcb2d5f-a1b1-4b69-9e26-9dbf079716e4,https://figgy.princeton.edu/concern/scanned_resources/9dcb2d5f-a1b1-4b69-9e26-9dbf079716e4/manifest,清单_普林斯顿全中文.csv
70aa5384-7ad6-4d78-9af7-a030daff02c7,https://figgy.princeton.edu/concern/scanned_resources/70aa5384-7ad6-4d78-9af7-a030daff02c7/manifest,清单_普林斯顿全中文.csv
a1a5b305-8cc5-48ab-8d47-ecb88da6f713,https://figgy.princeton.edu/concern/scanned_resources/a1a5b305-8cc5-48ab-8d47-ecb88da6f713/manifest,清单_普林斯顿全中文.csv
f629b7b6-4cdf-4b04-ba73-29fc891451ad,https://figgy.princeton.edu/concern/scanned_resources/f629b7b6-4cdf-4b04-ba73-29fc891451ad/manifest,清单_普林斯顿全中文.csv
72749b31-efde-416d-89dd-83d6822d8084,https://figgy.princeton.edu/concern/scanned_resources/72749b31-efde-416d-89dd-83d6822d8084/manifest,清单_普林斯顿全中文.csv
fba64924-8b36-4ed6-903e-86a170a78dd8,https://figgy.princeton.edu/concern/scanned_resources/fba64924-8b36-4ed6-903e-86a170a78dd8/manifest,清单_普林斯顿全中文.csv
d64734c7-0468-40c3-9831-984cd4cf9cb6,https://figgy.princeton.edu/concern/scanned_resources/d64734c7-0468-40c3-9831-984cd4cf9cb6/manifest,清单_普林斯顿全中文.csv
dc4a9913-ca86-4ac7-b3d9-c20801b2b9d8,https://figgy.princeton.edu/concern/scanned_resources/dc4a9913-ca86-4ac7-b3d9-c20801b2b9d8/manifest,清单_普林斯顿全中文.csv
df0c66e2-80c1-4e18-81d0-4dcb67d7294f,https://figgy.princeton.edu/concern/scanned_resources/df0c66e2-80c1-4e18-81d0-4dcb67d7294f/manifest,清单_普林斯顿全中文.csv
fc83d947-8ed5-4a7b-aa15-09987171d9f0,https://figgy.princeton.edu/concern/scanned_resources/fc83d947-8ed5-4a7b-aa15-09987171d9f0/manifest,清单_普林斯顿全中文.csv
9b84d026-7ca7-4a3e-8562-4b0a88763cc1,https://figgy.princeton.edu/concern/scanned_resources/9b84d026-7ca7-4a3e-8562-4b0a88763cc1/manifest,清单_普林斯顿全中文.csv
c78e29e1-67fc-4d60-b98e-25b29e7494b1,https://figgy.princeton.edu/concern/scanned_resources/c78e29e1-67fc-4d60-b98e-25b29e7494b1/manifest,清单_普林斯顿全中文.csv
6e3ea9bb-d6b7-4d04-a160-d19cb3168f88,https://figgy.princeton.edu/concern/scanned_resources/6e3ea9bb-d6b7-4d04-a160-d19cb3168f88/manifest,清单_普林斯顿全中文.csv
67150011-b4e3-48d5-97af-d047c3b35958,https://figgy.princeton.edu/concern/scanned_resources/67150011-b4e3-48d5-97af-d047c3b35958/manifest,清单_普林斯顿全中文.csv
d8a0ccd1-304a-43c6-aba6-c3506ae0ffa2,https://figgy.princeton.edu/concern/scanned_resources/d8a0ccd1-304a-43c6-aba6-c3506ae0ffa2/manifest,清单_普林斯顿全中文.csv
a535fee1-540e-4a58-93c7-fc848d4bbbb5,https://figgy.princeton.edu/concern/scanned_resources/a535fee1-540e-4a58-93c7-fc848d4bbbb5/manifest,清单_普林斯顿全中文.csv
e0437c97-cab8-4684-9c63-9f8293c92afa,https://figgy.princeton.edu/concern/scanned_resources/e0437c97-cab8-4684-9c63-9f8293c92afa/manifest,清单_普林斯顿全中文.csv
1a525c6e-fd63-44c2-a26d-de512dc19ece,https://figgy.princeton.edu/concern/scanned_resources/1a525c6e-fd63-44c2-a26d-de512dc19ece/manifest,清单_普林斯顿全中文.csv
702cc28d-8af6-4ccd-b5cd-0bb81ecd64a1,https://figgy.princeton.edu/concern/scanned_resources/702cc28d-8af6-4ccd-b5cd-0bb81ecd64a1/manifest,清单_普林斯顿全中文.csv
41cc7b2e-2519-45c2-8456-c1a941a2ad0e,https://figgy.princeton.edu/concern/scanned_resources/41cc7b2e-2519-45c2-8456-c1a941a2ad0e/manifest,清单_普林斯顿全中文.csv
f92d02d9-7ac1-4f92-aefa-1c55e3f6ef5a,https://figgy.princeton.edu/concern/scanned_resources/f92d02d9-7ac1-4f92-aefa-1c55e3f6ef5a/manifest,清单_普林斯顿全中文.csv
5ac4b4fc-9a4f-4cfd-aed1-4e9b34423e56,https://figgy.princeton.edu/concern/scanned_resources/5ac4b4fc-9a4f-4cfd-aed1-4e9b34423e56/manifest,清单_普林斯顿全中文.csv
92f2f6c4-ce6a-47bd-a7eb-4b26235d1d48,https://figgy.princeton.edu/concern/scanned_resources/92f2f6c4-ce6a-47bd-a7eb-4b26235d1d48/manifest,清单_普林斯顿全中文.csv
4af57cd7-ffbb-44d1-b762-dc63a07ce691,https://figgy.princeton.edu/concern/scanned_resources/4af57cd7-ffbb-44d1-b762-dc63a07ce691/manifest,清单_普林斯顿全中文.csv
df25e742-e159-42c8-bbbc-168162c87261,https://figgy.princeton.edu/concern/scanned_resources/df25e742-e159-42c8-bbbc-168162c87261/manifest,清单_普林斯顿全中文.csv
92794cec-f35a-4742-b694-ea0a832ff3aa,https://figgy.princeton.edu/concern/scanned_resources/92794cec-f35a-4742-b694-ea0a832ff3aa/manifest,清单_普林斯顿全中文.csv
d1dfcb32-6b33-453f-8ef0-3c9cf7afba5f,https://figgy.princeton.edu/concern/scanned_resources/d1dfcb32-6b33-453f-8ef0-3c9cf7afba5f/manifest,清单_普林斯顿全中文.csv
356304b4-e316-4189-b783-a29d36133c4f,https://figgy.princeton.edu/concern/scanned_resources/356304b4-e316-4189-b783-a29d36133c4f/manifest,清单_普林斯顿全中文.csv
75f75387-01ef-4e4d-8c7b-545ecfa1a9f4,https://figgy.princeton.edu/concern/scanned_resources/75f75387-01ef-4e4d-8c7b-545ecfa1a9f4/manifest,清单_普林斯顿全中文.csv
1117c5e7-2f5b-463e-b520-274d3a39f850,https://figgy.princeton.edu/concern/scanned_resources/1117c5e7-2f5b-463e-b520-274d3a39f850/manifest,清单_普林斯顿全中文.csv
caf89414-b6ab-4340-bd71-012371d48f9c,https://figgy.princeton.edu/concern/scanned_resources/caf89414-b6ab-4340-bd71-012371d48f9c/manifest,清单_普林斯顿全中文.csv
fd2606a5-6452-4a64-ad4e-5ae9e978f029,https://figgy.princeton.edu/concern/scanned_resources/fd2606a5-6452-4a64-ad4e-5ae9e978f029/manifest,清单_普林斯顿全中文.csv
a7c2bb3c-d33a-48fe-9c05-5b1e0b0f1f02,https://figgy.princeton.edu/concern/scanned_resources/a7c2bb3c-d33a-48fe-9c05-5b1e0b0f1f02/manifest,清单_普林斯顿全中文.csv
e3763452-ebdc-4f9b-bdc2-228bf87a3935,https://figgy.princeton.edu/concern/scanned_resources/e3763452-ebdc-4f9b-bdc2-228bf87a3935/manifest,清单_普林斯顿全中文.csv
955bc100-7476-4e58-976a-2cd3a3a96800,https://figgy.princeton.edu/concern/scanned_resources/955bc100-7476-4e58-976a-2cd3a3a96800/manifest,清单_普林斯顿全中文.csv
38f8c9a8-ddb8-4237-97b3-b2ec889bdc46,https://figgy.princeton.edu/concern/scanned_resources/38f8c9a8-ddb8-4237-97b3-b2ec889bdc46/manifest,清单_普林斯顿全中文.csv
7b0ab8d1-6020-4012-839e-a0882978f172,https://figgy.princeton.edu/concern/scanned_resources/7b0ab8d1-6020-4012-839e-a0882978f172/manifest,清单_普林斯顿全中文.csv
d32b8be3-413e-4305-bb6d-c2c3e4e1c8bf,https://figgy.princeton.edu/concern/scanned_resources/d32b8be3-413e-4305-bb6d-c2c3e4e1c8bf/manifest,清单_普林斯顿全中文.csv
dec786c8-179e-473f-9401-c6844765455d,https://figgy.princeton.edu/concern/scanned_resources/dec786c8-179e-473f-9401-c6844765455d/manifest,清单_普林斯顿全中文.csv
fcd665ec-5114-4443-87b2-1521224141e2,https://figgy.princeton.edu/concern/scanned_resources/fcd665ec-5114-4443-87b2-1521224141e2/manifest,清单_普林斯顿全中文.csv
a08e7b49-f4dc-4bdf-bc44-3455490442e2,https://figgy.princeton.edu/concern/scanned_resources/a08e7b49-f4dc-4bdf-bc44-3455490442e2/manifest,清单_普林斯顿全中文.csv
5af0392c-05b9-4c92-a367-d1b44d1d6369,https://figgy.princeton.edu/concern/scanned_resources/5af0392c-05b9-4c92-a367-d1b44d1d6369/manifest,清单_普林斯顿全中文.csv
93c9dcab-6a01-4200-9d38-87d352b2ad3c,https://figgy.princeton.edu/concern/scanned_resources/93c9dcab-6a01-4200-9d38-87d352b2ad3c/manifest,清单_普林斯顿全中文.csv
28f16299-5db8-4195-9748-ffa16ca46408,https://figgy.princeton.edu/concern/scanned_resources/28f16299-5db8-4195-9748-ffa16ca46408/manifest,清单_普林斯顿全中文.csv
5a639c60-cd81-4241-9091-6cc18fcef38f,https://figgy.princeton.edu/concern/scanned_resources/5a639c60-cd81-4241-9091-6cc18fcef38f/manifest,清单_普林斯顿全中文.csv
03ae641b-838c-4cd5-ad6c-283b195cbb8c,https://figgy.princeton.edu/concern/scanned_resources/03ae641b-838c-4cd5-ad6c-283b195cbb8c/manifest,清单_普林斯顿全中文.csv
031b9f1d-a76d-45b0-a7fb-67840c814212,https://figgy.princeton.edu/concern/scanned_resources/031b9f1d-a76d-45b0-a7fb-67840c814212/manifest,清单_普林斯顿全中文.csv
6140b58a-5545-4649-8b4d-05233673e776,https://figgy.princeton.edu/concern/scanned_resources/6140b58a-5545-4649-8b4d-05233673e776/manifest,清单_普林斯顿全中文.csv
24680bf6-fdfe-4ad8-acda-2f9cf8c9f6f1,https://figgy.princeton.edu/concern/scanned_resources/24680bf6-fdfe-4ad8-acda-2f9cf8c9f6f1/manifest,清单_普林斯顿全中文.csv
97447f7c-c86c-4483-82f1-77175d1b0d10,https://figgy.princeton.edu/concern/scanned_resources/97447f7c-c86c-4483-82f1-77175d1b0d10/manifest,清单_普林斯顿全中文.csv
d2c9ebc7-0956-408b-9581-5cb316992ceb,https://figgy.princeton.edu/concern/scanned_resources/d2c9ebc7-0956-408b-9581-5cb316992ceb/manifest,清单_普林斯顿全中文.csv
b8632bcc-4f46-4096-8fb2-633a0b4def23,https://figgy.princeton.edu/concern/scanned_resources/b8632bcc-4f46-4096-8fb2-633a0b4def23/manifest,清单_普林斯顿全中文.csv
7f8af4bf-d532-4560-a847-7fc9bf3a2e55,https://figgy.princeton.edu/concern/scanned_resources/7f8af4bf-d532-4560-a847-7fc9bf3a2e55/manifest,清单_普林斯顿全中文.csv
40f043a7-4d0c-46b2-845f-5252854ea144,https://figgy.princeton.edu/concern/scanned_resources/40f043a7-4d0c-46b2-845f-5252854ea144/manifest,清单_普林斯顿全中文.csv
028a66a8-92d1-484d-bb3b-cd940932cdcb,https://figgy.princeton.edu/concern/scanned_resources/028a66a8-92d1-484d-bb3b-cd940932cdcb/manifest,清单_普林斯顿全中文.csv
88c0499e-a096-4183-8da0-f440d04de569,https://figgy.princeton.edu/concern/scanned_resources/88c0499e-a096-4183-8da0-f440d04de569/manifest,清单_普林斯顿全中文.csv
e6e29e57-c93a-400a-808a-964686312d49,https://figgy.princeton.edu/concern/scanned_resources/e6e29e57-c93a-400a-808a-964686312d49/manifest,清单_普林斯顿全中文.csv
f794b2d0-7e6d-4d2a-9fcc-5ff9fa3bdcb1,https://figgy.princeton.edu/concern/scanned_resources/f794b2d0-7e6d-4d2a-9fcc-5ff9fa3bdcb1/manifest,清单_普林斯顿全中文.csv
bd75bbbf-a5d9-495b-bdd0-f0e00e5b4a63,https://figgy.princeton.edu/concern/scanned_resources/bd75bbbf-a5d9-495b-bdd0-f0e00e5b4a63/manifest,清单_普林斯顿全中文.csv
418a22ef-3944-44f4-bd1a-efdb0804a28b,https://figgy.princeton.edu/concern/scanned_resources/418a22ef-3944-44f4-bd1a-efdb0804a28b/manifest,清单_普林斯顿全中文.csv
6e57585b-d6f7-4ec7-88cc-b264c75721f2,https://figgy.princeton.edu/concern/scanned_resources/6e57585b-d6f7-4ec7-88cc-b264c75721f2/manifest,清单_普林斯顿全中文.csv
eb8b6b18-c9b1-4e33-b4c2-d414a5d717d9,https://figgy.princeton.edu/concern/scanned_resources/eb8b6b18-c9b1-4e33-b4c2-d414a5d717d9/manifest,清单_普林斯顿全中文.csv
2fd10c2f-fb81-4db6-bbd9-b7b195921bef,https://figgy.princeton.edu/concern/scanned_resources/2fd10c2f-fb81-4db6-bbd9-b7b195921bef/manifest,清单_普林斯顿全中文.csv
8beb7e00-e3be-4dd1-86c2-339b4aec1055,https://figgy.princeton.edu/concern/scanned_resources/8beb7e00-e3be-4dd1-86c2-339b4aec1055/manifest,清单_普林斯顿全中文.csv
8e2b5cd7-f30d-4c7e-b55b-5b7822068bbc,https://figgy.princeton.edu/concern/scanned_resources/8e2b5cd7-f30d-4c7e-b55b-5b7822068bbc/manifest,清单_普林斯顿全中文.csv
f8173916-3ab8-4091-a83f-dbf7753caaac,https://figgy.princeton.edu/concern/scanned_resources/f8173916-3ab8-4091-a83f-dbf7753caaac/manifest,清单_普林斯顿全中文.csv
dff67019-57e2-4df9-8a5e-3276d653f455,https://figgy.princeton.edu/concern/scanned_resources/dff67019-57e2-4df9-8a5e-3276d653f455/manifest,清单_普林斯顿全中文.csv
7b54abbc-f3fe-4d73-b53b-e2ee5339af24,https://figgy.princeton.edu/concern/scanned_resources/7b54abbc-f3fe-4d73-b53b-e2ee5339af24/manifest,清单_普林斯顿全中文.csv
e762a83c-445c-48cf-a866-9762fb132a14,https://figgy.princeton.edu/concern/scanned_resources/e762a83c-445c-48cf-a866-9762fb132a14/manifest,清单_普林斯顿全中文.csv
e362d51a-d240-4ce8-843b-4eefd8517c41,https://figgy.princeton.edu/concern/scanned_resources/e362d51a-d240-4ce8-843b-4eefd8517c41/manifest,清单_普林斯顿全中文.csv
e599929a-3582-46d4-833c-29d9a9c41ab3,https://figgy.princeton.edu/concern/scanned_resources/e599929a-3582-46d4-833c-29d9a9c41ab3/manifest,清单_普林斯顿全中文.csv
e7fe4ed7-d526-40cf-9cab-7cff2c859cd2,https://figgy.princeton.edu/concern/scanned_resources/e7fe4ed7-d526-40cf-9cab-7cff2c859cd2/manifest,清单_普林斯顿全中文.csv
78d2317d-a3b4-4882-9903-0d7af8e7325f,https://figgy.princeton.edu/concern/scanned_resources/78d2317d-a3b4-4882-9903-0d7af8e7325f/manifest,清单_普林斯顿全中文.csv
a0cab7d9-9f09-4654-8690-276cd664a549,https://figgy.princeton.edu/concern/scanned_resources/a0cab7d9-9f09-4654-8690-276cd664a549/manifest,清单_普林斯顿全中文.csv
8a373140-e182-47d8-b74a-6b03d7ad5b0e,https://figgy.princeton.edu/concern/scanned_resources/8a373140-e182-47d8-b74a-6b03d7ad5b0e/manifest,清单_普林斯顿全中文.csv
c70cdff2-9c01-4573-9d95-e4a25812acbe,https://figgy.princeton.edu/concern/scanned_resources/c70cdff2-9c01-4573-9d95-e4a25812acbe/manifest,清单_普林斯顿全中文.csv
e4eafa8d-3584-479d-97e4-0efd7dd29753,https://figgy.princeton.edu/concern/scanned_resources/e4eafa8d-3584-479d-97e4-0efd7dd29753/manifest,清单_普林斯顿全中文.csv
4d320fc7-7ffd-4902-b0bf-fa526867419e,https://figgy.princeton.edu/concern/scanned_resources/4d320fc7-7ffd-4902-b0bf-fa526867419e/manifest,清单_普林斯顿全中文.csv
080f9429-4dab-4403-9d46-a365bdaea59e,https://figgy.princeton.edu/concern/scanned_resources/080f9429-4dab-4403-9d46-a365bdaea59e/manifest,清单_普林斯顿全中文.csv
0de924d3-e537-4d73-8b76-7a84386eb4a8,https://figgy.princeton.edu/concern/scanned_resources/0de924d3-e537-4d73-8b76-7a84386eb4a8/manifest,清单_普林斯顿全中文.csv
a0651aa3-0b05-4633-bdfb-0af2809e1c8e,https://figgy.princeton.edu/concern/scanned_resources/a0651aa3-0b05-4633-bdfb-0af2809e1c8e/manifest,清单_普林斯顿全中文.csv
7f453678-c04e-4c87-afd5-b7efddf24ff2,https://figgy.princeton.edu/concern/scanned_resources/7f453678-c04e-4c87-afd5-b7efddf24ff2/manifest,清单_普林斯顿全中文.csv
3c890829-a15b-466a-9ddd-385a1fcd3641,https://figgy.princeton.edu/concern/scanned_resources/3c890829-a15b-466a-9ddd-385a1fcd3641/manifest,清单_普林斯顿全中文.csv
40dece58-f8c9-42fa-b43e-0ad5e22fc00b,https://figgy.princeton.edu/concern/scanned_resources/40dece58-f8c9-42fa-b43e-0ad5e22fc00b/manifest,清单_普林斯顿全中文.csv
644a1a07-94c8-4930-8033-2c773a182150,https://figgy.princeton.edu/concern/scanned_resources/644a1a07-94c8-4930-8033-2c773a182150/manifest,清单_普林斯顿全中文.csv
d96b2ab2-be76-44ac-8743-4d8a4423820f,https://figgy.princeton.edu/concern/scanned_resources/d96b2ab2-be76-44ac-8743-4d8a4423820f/manifest,清单_普林斯顿全中文.csv
5175e5fc-e855-430e-b5a6-66a698b7cba2,https://figgy.princeton.edu/concern/scanned_resources/5175e5fc-e855-430e-b5a6-66a698b7cba2/manifest,清单_普林斯顿全中文.csv
29254c51-b991-4b88-866d-d534afd73bcf,https://figgy.princeton.edu/concern/scanned_resources/29254c51-b991-4b88-866d-d534afd73bcf/manifest,清单_普林斯顿全中文.csv
ba29902d-d887-4622-ad63-00f2c1d4d9ef,https://figgy.princeton.edu/concern/scanned_resources/ba29902d-d887-4622-ad63-00f2c1d4d9ef/manifest,清单_普林斯顿全中文.csv
5bced4ef-24b7-4dda-a5da-f8a4441e0b4d,https://figgy.princeton.edu/concern/scanned_resources/5bced4ef-24b7-4dda-a5da-f8a4441e0b4d/manifest,清单_普林斯顿全中文.csv
24cab3f7-4046-4a71-9228-9e3e7e8514d9,https://figgy.princeton.edu/concern/scanned_resources/24cab3f7-4046-4a71-9228-9e3e7e8514d9/manifest,清单_普林斯顿全中文.csv
feca0b5a-eb3a-48e4-9c2f-459f6cb047a1,https://figgy.princeton.edu/concern/scanned_resources/feca0b5a-eb3a-48e4-9c2f-459f6cb047a1/manifest,清单_普林斯顿全中文.csv
cba6f979-5f4f-4bf1-953a-bbd2ee908da6,https://figgy.princeton.edu/concern/scanned_resources/cba6f979-5f4f-4bf1-953a-bbd2ee908da6/manifest,清单_普林斯顿全中文.csv
9955f76b-434b-40b3-b6e4-e067327ed7a1,https://figgy.princeton.edu/concern/scanned_resources/9955f76b-434b-40b3-b6e4-e067327ed7a1/manifest,清单_普林斯顿全中文.csv
b965fdba-83b8-48da-9653-2f984b134140,https://figgy.princeton.edu/concern/scanned_resources/b965fdba-83b8-48da-9653-2f984b134140/manifest,清单_普林斯顿全中文.csv
a5c8b336-7e58-4ddf-a712-ac48f203e6d0,https://figgy.princeton.edu/concern/scanned_resources/a5c8b336-7e58-4ddf-a712-ac48f203e6d0/manifest,清单_普林斯顿全中文.csv
67074c75-ab0a-4dd2-a930-a43194919655,https://figgy.princeton.edu/concern/scanned_resources/67074c75-ab0a-4dd2-a930-a43194919655/manifest,清单_普林斯顿全中文.csv
