id,title,call_number,manifest
100382161,輯光傷寒論,,https://kotenseki.nijl.ac.jp/biblio/100382161/manifest
100382150,傷寒五種伝,,https://kotenseki.nijl.ac.jp/biblio/100382150/manifest
100452926,校正傷寒論,,https://kotenseki.nijl.ac.jp/biblio/100452926/manifest
100382184,傷寒論轍義,,https://kotenseki.nijl.ac.jp/biblio/100382184/manifest
100382170,傷寒論示旧,,https://kotenseki.nijl.ac.jp/biblio/100382170/manifest
100382158,傷寒名数解,,https://kotenseki.nijl.ac.jp/biblio/100382158/manifest
100382326,傷寒論通断,,https://kotenseki.nijl.ac.jp/biblio/100382326/manifest
100238379,傷寒論述義,,https://kotenseki.nijl.ac.jp/biblio/100238379/manifest
100398286,傷寒薬品体用,,https://kotenseki.nijl.ac.jp/biblio/100398286/manifest
100398281,傷寒雑病類方,,https://kotenseki.nijl.ac.jp/biblio/100398281/manifest
100335778,傷寒論一家言,,https://kotenseki.nijl.ac.jp/biblio/100335778/manifest
100452924,傷寒論輯義,,https://kotenseki.nijl.ac.jp/biblio/100452924/manifest
100382187,傷寒論分註,,https://kotenseki.nijl.ac.jp/biblio/100382187/manifest
100382182,傷寒論通断,,https://kotenseki.nijl.ac.jp/biblio/100382182/manifest
100382168,傷寒論札記,,https://kotenseki.nijl.ac.jp/biblio/100382168/manifest
100382325,傷寒論通断,,https://kotenseki.nijl.ac.jp/biblio/100382325/manifest
100347984,傷寒薬品体用,,https://kotenseki.nijl.ac.jp/biblio/100347984/manifest
100398285,傷寒薬品体用,,https://kotenseki.nijl.ac.jp/biblio/100398285/manifest
100262443,傷寒論韻語図解,,https://kotenseki.nijl.ac.jp/biblio/100262443/manifest
100382190,傷寒論辨正,,https://kotenseki.nijl.ac.jp/biblio/100382190/manifest
100382181,傷寒論析義,,https://kotenseki.nijl.ac.jp/biblio/100382181/manifest
100382183,傷寒論通断,,https://kotenseki.nijl.ac.jp/biblio/100382183/manifest
100382175,傷寒論述義,,https://kotenseki.nijl.ac.jp/biblio/100382175/manifest
100382174,傷寒論述義,,https://kotenseki.nijl.ac.jp/biblio/100382174/manifest
100382177,傷寒論正解,,https://kotenseki.nijl.ac.jp/biblio/100382177/manifest
100252756,傷寒論箋註,,https://kotenseki.nijl.ac.jp/biblio/100252756/manifest
100382189,傷寒論辨正,,https://kotenseki.nijl.ac.jp/biblio/100382189/manifest
100382178,傷寒論正義,,https://kotenseki.nijl.ac.jp/biblio/100382178/manifest
100382171,傷寒論輯義,,https://kotenseki.nijl.ac.jp/biblio/100382171/manifest
100382169,傷寒論私衡,,https://kotenseki.nijl.ac.jp/biblio/100382169/manifest
100383699,広傷寒論類方,,https://kotenseki.nijl.ac.jp/biblio/100383699/manifest
100452167,傷寒論国字解,,https://kotenseki.nijl.ac.jp/biblio/100452167/manifest
100252758,傷寒論愚得,,https://kotenseki.nijl.ac.jp/biblio/100252758/manifest
100452179,傷寒論正文解,,https://kotenseki.nijl.ac.jp/biblio/100452179/manifest
100452141,傷寒論文字攷,,https://kotenseki.nijl.ac.jp/biblio/100452141/manifest
100452168,傷寒論国字辨,,https://kotenseki.nijl.ac.jp/biblio/100452168/manifest
100347941,傷寒論方法瑣辨,,https://kotenseki.nijl.ac.jp/biblio/100347941/manifest
100382195,傷寒論類方,,https://kotenseki.nijl.ac.jp/biblio/100382195/manifest
100382188,傷寒論辨疑,,https://kotenseki.nijl.ac.jp/biblio/100382188/manifest
100382173,傷寒論詳解,,https://kotenseki.nijl.ac.jp/biblio/100382173/manifest
100382172,傷寒論集成,,https://kotenseki.nijl.ac.jp/biblio/100382172/manifest
100382164,傷寒論講説,,https://kotenseki.nijl.ac.jp/biblio/100382164/manifest
100382149,傷寒後辨正,,https://kotenseki.nijl.ac.jp/biblio/100382149/manifest
100238383,傷寒論文字攷,,https://kotenseki.nijl.ac.jp/biblio/100238383/manifest
100452149,傷寒薬品体用,,https://kotenseki.nijl.ac.jp/biblio/100452149/manifest
100452135,傷寒論綱領解,,https://kotenseki.nijl.ac.jp/biblio/100452135/manifest
100347945,傷寒論和語示蒙,,https://kotenseki.nijl.ac.jp/biblio/100347945/manifest
100347987,傷寒論古訓口義,,https://kotenseki.nijl.ac.jp/biblio/100347987/manifest
100452182,傷寒論脈証式,,https://kotenseki.nijl.ac.jp/biblio/100452182/manifest
100382165,傷寒論国字解,,https://kotenseki.nijl.ac.jp/biblio/100382165/manifest
100348000,傷寒金匱分量考,,https://kotenseki.nijl.ac.jp/biblio/100348000/manifest
100234376,傷寒金匱秤量考,,https://kotenseki.nijl.ac.jp/biblio/100234376/manifest
100237030,傷寒金匱秤量考,,https://kotenseki.nijl.ac.jp/biblio/100237030/manifest
100382151,傷寒雑病類方,,https://kotenseki.nijl.ac.jp/biblio/100382151/manifest
100241808,傷寒五種伝正文,,https://kotenseki.nijl.ac.jp/biblio/100241808/manifest
100382153,傷寒卒病論集,,https://kotenseki.nijl.ac.jp/biblio/100382153/manifest
100382152,修正傷寒全論,,https://kotenseki.nijl.ac.jp/biblio/100382152/manifest
100252250,傷寒緒論雑方,,https://kotenseki.nijl.ac.jp/biblio/100252250/manifest
100382193,傷寒論文字攷,,https://kotenseki.nijl.ac.jp/biblio/100382193/manifest
100241932,傷寒論精義外伝,,https://kotenseki.nijl.ac.jp/biblio/100241932/manifest
100237019,傷寒論度量衡考,,https://kotenseki.nijl.ac.jp/biblio/100237019/manifest
100242017,傷寒論方法瑣辨,,https://kotenseki.nijl.ac.jp/biblio/100242017/manifest
100370901,傷寒金匱秤量考,,https://kotenseki.nijl.ac.jp/biblio/100370901/manifest
100452949,傷寒論國字觧,,https://kotenseki.nijl.ac.jp/biblio/100452949/manifest
100382166,傷寒論国字辨,,https://kotenseki.nijl.ac.jp/biblio/100382166/manifest
100382160,傷寒六経析義,,https://kotenseki.nijl.ac.jp/biblio/100382160/manifest
100452160,傷寒論自序集解,,https://kotenseki.nijl.ac.jp/biblio/100452160/manifest
100242003,傷寒論張義定本,,https://kotenseki.nijl.ac.jp/biblio/100242003/manifest
100452071,敖氏傷寒金鏡録,,https://kotenseki.nijl.ac.jp/biblio/100452071/manifest
100452137,傷寒論精義外伝,,https://kotenseki.nijl.ac.jp/biblio/100452137/manifest
100382192,傷寒論辨正余壁,,https://kotenseki.nijl.ac.jp/biblio/100382192/manifest
100382186,傷寒論品註標箋,,https://kotenseki.nijl.ac.jp/biblio/100382186/manifest
100382180,傷寒論精義外伝,,https://kotenseki.nijl.ac.jp/biblio/100382180/manifest
100382212,生生堂傷寒約言,,https://kotenseki.nijl.ac.jp/biblio/100382212/manifest
100347939,傷寒論正文復聖解,,https://kotenseki.nijl.ac.jp/biblio/100347939/manifest
100382486,敖氏傷寒金鏡録,,https://kotenseki.nijl.ac.jp/biblio/100382486/manifest
100335705,告病傷寒温疫家説,,https://kotenseki.nijl.ac.jp/biblio/100335705/manifest
100382176,傷寒論序文注解,,https://kotenseki.nijl.ac.jp/biblio/100382176/manifest
100382156,傷寒論和語示蒙,,https://kotenseki.nijl.ac.jp/biblio/100382156/manifest
100382147,傷寒金匱秤量考,,https://kotenseki.nijl.ac.jp/biblio/100382147/manifest
100252761,傷寒後条辯鈔訳,,https://kotenseki.nijl.ac.jp/biblio/100252761/manifest
100335491,歌傷寒雑病論俗辨,,https://kotenseki.nijl.ac.jp/biblio/100335491/manifest
100382185,傷寒論凡例国字辨,,https://kotenseki.nijl.ac.jp/biblio/100382185/manifest
100347935,傷寒雑病論活読筆記抄,,https://kotenseki.nijl.ac.jp/biblio/100347935/manifest
100165775,天保医鑑・傷寒金匱備験冊,,https://kotenseki.nijl.ac.jp/biblio/100165775/manifest
100452178,傷寒論正義／醫海蠡測抄書,,https://kotenseki.nijl.ac.jp/biblio/100452178/manifest
200012090,詩本草,,https://kotenseki.nijl.ac.jp/biblio/200012090/manifest
200017320,詩本草,,https://kotenseki.nijl.ac.jp/biblio/200017320/manifest
200012884,一本草,,https://kotenseki.nijl.ac.jp/biblio/200012884/manifest
200017225,本草和名,,https://kotenseki.nijl.ac.jp/biblio/200017225/manifest
100271261,広倭本草,,https://kotenseki.nijl.ac.jp/biblio/100271261/manifest
100275808,広倭本草,,https://kotenseki.nijl.ac.jp/biblio/100275808/manifest
0174,本草綱目,,https://kotenseki.nijl.ac.jp/biblio/0174/manifest
200017217,大和本草,,https://kotenseki.nijl.ac.jp/biblio/200017217/manifest
100258243,大和本草,,https://kotenseki.nijl.ac.jp/biblio/100258243/manifest
100260399,広益本草大成,,https://kotenseki.nijl.ac.jp/biblio/100260399/manifest
100190127,重刊／本草綱目,,https://kotenseki.nijl.ac.jp/biblio/100190127/manifest
100134884,和歌食物本草,,https://kotenseki.nijl.ac.jp/biblio/100134884/manifest
200035359,和歌食物本草,,https://kotenseki.nijl.ac.jp/biblio/200035359/manifest
0082,本草学の事他,,https://kotenseki.nijl.ac.jp/biblio/0082/manifest
200017222,本草綱目啓蒙,,https://kotenseki.nijl.ac.jp/biblio/200017222/manifest
100239361,救荒本草抜萃,,https://kotenseki.nijl.ac.jp/biblio/100239361/manifest
200022785,和歌食物本草,,https://kotenseki.nijl.ac.jp/biblio/200022785/manifest
200016867,和歌食物本草,,https://kotenseki.nijl.ac.jp/biblio/200016867/manifest
100258258,本草綱目啓蒙,,https://kotenseki.nijl.ac.jp/biblio/100258258/manifest
200017227,本草綱目啓蒙図譜,,https://kotenseki.nijl.ac.jp/biblio/200017227/manifest
200009793,一本草・国町の沙汰,,https://kotenseki.nijl.ac.jp/biblio/200009793/manifest
100308918,広益本草大成,,https://kotenseki.nijl.ac.jp/biblio/100308918/manifest
0157,広益本草大成,,https://kotenseki.nijl.ac.jp/biblio/0157/manifest
100338976,宜禁本草集要歌,,https://kotenseki.nijl.ac.jp/biblio/100338976/manifest
200005521,食物和歌本草増補,,https://kotenseki.nijl.ac.jp/biblio/200005521/manifest
