id,title,manifest
nlvnpf-0038,二度梅演歌/ Nhị độ mai diễn ca,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0038/manifest.json
nlvnpf-0039,[二度梅演歌]/ [Nhị độ mai diễn ca],https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0039/manifest.json
nlvnpf-0040,儒林贈藁/ Nho lâm tặng cảo,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0040/manifest.json
nlvnpf-0041,女則演音/ Nữ tắc diễn âm,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0041/manifest.json
nlvnpf-0042,女子須知/ Nữ tử tu tri,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0042/manifest.json
nlvnpf-0043,范公新傳/ Phạm Công tân truyện,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0043/manifest.json
nlvnpf-0044,芳花新傳/ Phương Hoa tân truyện,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0044/manifest.json
nlvnpf-0045,[國音詩雜抄]/ [Quốc âm thi tạp sao],https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0045/manifest.json
nlvnpf-0046,山 后 演 歌/ Sơn Hậu diễn ca,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0046/manifest.json
nlvnpf-0047,事 跡 翁 狀 瓊/ Sự tích ông Trạng Quỳnh,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0047/manifest.json
nlvnpf-0048,三元安堵詩歌/ Tam nguyên Yên Đổ thi ca,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0048/manifest.json
nlvnpf-0049,三元安堵詩歌/ Tam nguyên Yên Đổ thi ca,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0049/manifest.json
nlvnpf-0050,西遊傳/ Tây du truyện,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0050/manifest.json
nlvnpf-0051,石生新傳/ Thạch Sanh tân truyện,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0051/manifest.json
nlvnpf-0052,清化觀風/ Thanh Hoá quan phong,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0052/manifest.json
nlvnpf-0053,詩歌體格新舊籙/歌籌体籙/ Thi ca thể cách tân cựu lục/Ca trù thể lục,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0053/manifest.json
nlvnpf-0054,上岸公主合演/ Thượng ngàn công chúa hợp diễn,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0054/manifest.json
nlvnpf-0055,翠翹詩/ Thuý Kiều thi,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0055/manifest.json
nlvnpf-0056,小山后演歌/ Tiểu Sơn Hậu diễn ca,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0056/manifest.json
nlvnpf-0057,𪔠軍新傳/ Trống quân tân truyện,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0057/manifest.json
nlvnpf-0059,雲僊古跡新傳/ Vân Tiên cổ tích tân truyện,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0059/manifest.json
nlvnpf-0060,[春香國音詩選]/ [Xuân Hương quốc âm thi tuyển],https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0060/manifest.json
nlvnpf-0061,春香詩集/ Xuân Hương thi tập,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0061/manifest.json
nlvnpf-0063,[歌籌點鼓法]/ [Ca trù điểm cổ pháp],https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0063/manifest.json
nlvnpf-0064,征婦[吟]/ Chinh phụ [ngâm],https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0064/manifest.json
nlvnpf-0065,夏餘閒話/ Hạ dư nhàn thoại,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0065/manifest.json
nlvnpf-0066,海陽風物志/ Hải Dương phong vật chí,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0066/manifest.json
nlvnpf-0067,蓮溪遺集/ Liên Khê di tập,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0067/manifest.json
nlvnpf-0068,螺湖廟詩歌訓示記錄集/ Loa Hồ miếu thi ca huấn thị ký lục tập,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0068/manifest.json
nlvnpf-0069,旅中吟/ Lữ trung ngâm,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0069/manifest.json
nlvnpf-0070,南風解嘲/ Nam phong giải trào,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0070/manifest.json
nlvnpf-0071,南國方言俗語備錄/ Nam quốc phương ngôn tục ngữ bị lục,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0071/manifest.json
nlvnpf-0072,南史略詩集/ Nam sử lược thi tập,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0072/manifest.json
nlvnpf-0073,柴山詩錄/ Sài Sơn thi lục,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0073/manifest.json
nlvnpf-0074,新編傳奇漫錄/ Tân biên truyền kỳ mạn lục,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0074/manifest.json
nlvnpf-0075,新訂海珠墨妙/ Tân đính Hải Châu mặc diệu,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0075/manifest.json
nlvnpf-0076,詩對聯類雜/ Thi đối liên loại tạp,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0076/manifest.json
nlvnpf-0077,全越詩卷/ Toàn Việt thi quyển,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0077/manifest.json
nlvnpf-0078,陳明宗詠藤江/ Trần Minh Tông vịnh Đằng Giang,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0078/manifest.json
nlvnpf-0079,傳奇漫錄/ Truyền kỳ mạn lục,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0079/manifest.json
nlvnpf-0080,掇拾雜記/ Xuyết thập tạp ký,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0080/manifest.json
nlvnpf-0081,白雲庵居士阮文達譜記/ Bạch Vân Am cư sĩ Nguyễn Văn Đạt phả ký,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0081/manifest.json
nlvnpf-0082,白雲庵先生/ Bạch Vân am tiên sinh,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0082/manifest.json
nlvnpf-0083,白雲庵詩集/ Bạch Vân Am thi tập,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0083/manifest.json
nlvnpf-0084,白雲庵詩集/ Bạch Vân Am thi tập,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0084/manifest.json
nlvnpf-0085,大家詩文集/ Đại gia thi văn tập,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0085/manifest.json
nlvnpf-0086,皇越詩選/ Hoàng Việt thi tuyển (q.01),https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0086/manifest.json
nlvnpf-0088,金雲翹錄/ Kim Vân Kiều lục,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0088/manifest.json
nlvnpf-0089,了庵詩集/ Liễu Am thi tập,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0089/manifest.json
nlvnpf-0090,明命御製詩初集/ Minh Mệnh ngự chế thi sơ tập,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0090/manifest.json
nlvnpf-0091,玉堂詩集/ Ngọc Đường thi tập,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0091/manifest.json
nlvnpf-0094,新編傳奇漫錄/ Tân biên truyền kỳ mạn lục,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0094/manifest.json
nlvnpf-0095,桑滄偶錄/ Tang thương ngẫu lục,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0095/manifest.json
nlvnpf-0096,清化紀勝/ Thanh Hoá kỷ thắng,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0096/manifest.json
nlvnpf-0099,約齋文集/ Ước Trai văn tập,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0099/manifest.json
nlvnpf-0100,文廟十詠/ Văn Miếu thập vịnh,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0100/manifest.json
nlvnpf-0102,大南國史演歌/ Đại Nam quốc sử diễn ca,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0102/manifest.json
nlvnpf-0104,大越歷代史總論/ Đại Việt lịch đại sử tổng luận,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0104/manifest.json
nlvnpf-0105,大越史記捷綠總序/ Đại Việt sử ký tiệp lục tổng tự,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0105/manifest.json
nlvnpf-0106,大越史記捷綠總序/ Đại Việt sử ký tiệp lục tổng tự,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0106/manifest.json
nlvnpf-0107,東洋政治/ Đông Dương chính trị,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0107/manifest.json
nlvnpf-0108,皇越地輿誌/ Hoàng Việt địa dư chí,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0108/manifest.json
nlvnpf-0109,皇越歷代政要/ Hoàng Việt lịch đại chính yếu,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0109/manifest.json
nlvnpf-0110,歷朝憲章類誌/ Lịch triều hiến chương loại chí,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0110/manifest.json
nlvnpf-0111,南國地輿誌/ Nam quốc địa dư chí,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0111/manifest.json
nlvnpf-0112,南史/ Nam sử,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0112/manifest.json
nlvnpf-0113,議定整頓吏鄉會各社南民於北圻/ Nghị định chỉnh đốn lại hương hội các xã Nam dân ở Bắc Kì,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0113/manifest.json
nlvnpf-0114,法越提携政見書/ Pháp Việt đề huề chính kiến thư,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0114/manifest.json
nlvnpf-0115,國史纂要/南史纂要/ Quốc sử toản yếu/Nam sử toản yếu,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0115/manifest.json
nlvnpf-0116,越鑑通考/ Việt giám thông khảo,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0116/manifest.json
nlvnpf-0118,越史鏡/ Việt sử kính,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0118/manifest.json
nlvnpf-0121,妙法蓮華經/ Diệu pháp liên hoa kinh,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0121/manifest.json
nlvnpf-0122,陰隲解音/ Âm chất giải âm,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0122/manifest.json
nlvnpf-0123,本善經/ Bản thiện kinh,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0123/manifest.json
nlvnpf-0125,歌籌体格/ Ca Trù thể cách,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0125/manifest.json
nlvnpf-0126,感悟吟/ Cảm ngộ ngâm,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0126/manifest.json
nlvnpf-0127,高王觀世音經/ Cao Vương Quan Thế Âm kinh,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0127/manifest.json
nlvnpf-0128,周易類編/ Chu Dịch loại biên,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0128/manifest.json
nlvnpf-0129,鑄魂爐國音真經/ Chú hồn lư quốc âm chân kinh,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0129/manifest.json
nlvnpf-0132,救劫皇經/ Cứu kiếp hoàng kinh,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0132/manifest.json
nlvnpf-0133,救世靈經/ Cứu thế linh kinh,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0133/manifest.json
nlvnpf-0134,大南保大八年歲次癸酉協紀曆/ Đại Nam Bảo Đại bát niên tuế thứ Quý Dậu hiệp kỷ lịch,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0134/manifest.json
nlvnpf-0135,大南保大十九年歲次甲申協紀曆/ Đại Nam Bảo Đại thập cửu niên tuế thứ Giáp Thân hiệp kỷ lịch,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0135/manifest.json
nlvnpf-0136,大南保大十七年歲次壬午協紀曆/ Đại Nam Bảo Đại thập thất niên tuế thứ Nhâm Ngọ hiệp kỷ lịch,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0136/manifest.json
nlvnpf-0141,大南國史演歌/ Đại Nam quốc sử diễn ca,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0141/manifest.json
nlvnpf-0146,登科錄搜講/ Đăng khoa lục sưu giảng,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0146/manifest.json
nlvnpf-0147,瑤池王母消刼救世寶懺全部/ Dao trì Vương mẫu tiêu kiếp cứu thế bảo sám toàn bộ,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0147/manifest.json
nlvnpf-0148,弥陀因菓正經演音/ Di đà nhân quả chính kinh diễn âm,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0148/manifest.json
nlvnpf-0149,地志類/ Địa chí loại,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0149/manifest.json
nlvnpf-0150,地理家傳/ Địa lý gia truyền,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0150/manifest.json
nlvnpf-0151,地理篡要原派真傳/ Địa lí toản yếu nguyên phái chân truyền,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0151/manifest.json
nlvnpf-0152,地母真經/ Địa mẫu chân kinh,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0152/manifest.json
nlvnpf-0154,段族譜/ Đoàn tộc phả,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0154/manifest.json
nlvnpf-0155,東稠段族譜/ Đông Trù Đoàn tộc phả,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0155/manifest.json
nlvnpf-0157,閲憑日記/ Duyệt bằng nhật kí - Thành thái ( 1897),https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0157/manifest.json
nlvnpf-0158,閲憑日記/ Duyệt bằng nhật kí - Thành thái ( 1905),https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0158/manifest.json
nlvnpf-0159,海上珠玉格言/ Hải Thượng châu ngọc cách ngôn,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0159/manifest.json
nlvnpf-0160,海上大成懶翁集成先天/ Hải thượng đại thành Lãn Ông tập thành tiên thiên,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0160/manifest.json
nlvnpf-0161,海上行簡珍需/ Hải Thượng hành giản trân nhu,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0161/manifest.json
nlvnpf-0162,海上心得神方/ Hải Thượng tâm đắc thần phương,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0162/manifest.json
nlvnpf-0163,海上醫海求源/ Hải Thượng y hải cầu nguyên,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0163/manifest.json
nlvnpf-0164,韓墨林/ Hàn mặc lâm,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0164/manifest.json
nlvnpf-0165,後陳逸史/ Hậu Trần dật sử,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0165/manifest.json
nlvnpf-0166,華程詩集/ Hoa Trình thi tập,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0166/manifest.json
nlvnpf-0167,皇黎抑齋相公遺集/ Hoàng Lê Ức Trai tướng công di tập,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0167/manifest.json
nlvnpf-0168,皇陳廟坤範嗣音歌章合稿/ Hoàng Trần miếu khôn phạm tự âm ca chương hợp cảo,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0168/manifest.json
nlvnpf-0171,皇越文選/ Hoàng Việt văn tuyển,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0171/manifest.json
nlvnpf-0172,乩正竈神經文/ Kê chính táo thần kinh văn,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0172/manifest.json
nlvnpf-0175,欽天解厄經/ Khâm thiên giải ách kinh,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0175/manifest.json
nlvnpf-0176,呂塘遺藁詩集/ Lã Đường di cảo thi tập,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0176/manifest.json
nlvnpf-0177,吕祖雪過修真仙懺/ Lã tổ tuyết quá tu chân tiên sám,https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0177/manifest.json
nlvnpf-0178,吏閲日記/ Lại duyệt nhật kí - Bảo Đại (1927-1928),https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0178/manifest.json
nlvnpf-0179,吏閲日記/ Lại duyệt nhật kí - Duy Tân (1908),https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0179/manifest.json
nlvnpf-0180,吏閲日記/ Lại duyệt nhật kí - Duy Tân (1909),https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0180/manifest.json
nlvnpf-0181,吏閲日記/ Lại duyệt nhật kí - Duy Tân (1910),https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0181/manifest.json
nlvnpf-0182,吏閲日記-維新/ Lại duyệt nhật kí – Duy Tân (1910),https://dzkimgs.l.u-tokyo.ac.jp/iiif/vnpf/nlvnpf/nlvnpf-0182/manifest.json
